location_id,is-verified,is-hidden,is-location-screening-patients,is-location-collecting-specimens,location-name,location-address-street,location-address-locality,location-address-region,location-address-postal-code,lat,lng,location-place-of-service-type,location-contact-phone-main,location-contact-url-main,location-hours-of-operation,is-location-accepting-third-party-orders-for-testing,is-location-only-testing-patients-that-meet-criteria,is-location-by-appointment-only,location-contact-phone-appointments,location-contact-url-appointments,location-specific-testing-criteria,additional-information-for-patients,data-source,is-ready-for-prod,location-address-district
5a64e2e3-db45-4527-9bb0-afda3b34603e,FALSE,FALSE,TRUE,FALSE,Morrisville Health Department,63 Professional Drive,Morristown,Vermont,,44.571117,-72.597244,Public Health Department,802-888-7447,,,,,,,,,,provider website,FALSE,Lamoille County
d8a68eb2-89f7-4613-ba7c-d57bdc20eda5,FALSE,FALSE,TRUE,FALSE,Town Of Mount Tabor Health Officer,522 Brooklyn Road,Mount Tabor,Vermont,,43.350502,-72.9832,Public Health Department,802-293-5282,,,,,,,,,,provider website,FALSE,Rutland County
7930e807-17b7-4a01-8b49-70249708eda2,FALSE,FALSE,TRUE,FALSE,Town Health Officer - New Haven,78 North Street,New Haven,Vermont,,44.12588,-73.15387,Public Health Department,802-453-3516,,,,,,,,,,provider website,FALSE,Addison County
11eb9c53-8b11-45b9-9702-dfcf8c3922d2,FALSE,FALSE,TRUE,FALSE,Newbury Town Health Officer,4982 Main Street South,Newbury,Vermont,,44.079315,-72.057655,Public Health Department,802-866-5521,,,,,,,,,,provider website,FALSE,Orange County
4f3c7900-42f8-4f09-b7a8-6babe11b1771,FALSE,FALSE,TRUE,FALSE,Ryegate Town Health Officer,65 Main Street North,Newbury,Vermont,,44.1517019,-72.0456804,Public Health Department,802-757-2325,,,,,,,,,,provider website,FALSE,Orange County
d207382c-ad27-46cf-9b99-fb7088249864,FALSE,FALSE,TRUE,FALSE,Newfane Health Officer,555 Vermont 30,Newfane,Vermont,,42.9838751,-72.6561602,Public Health Department,802-365-7772,,,,,,,,,,provider website,FALSE,Windham County
ba7bf8dc-5e38-4988-9bf9-403b277fd4b7,FALSE,FALSE,TRUE,FALSE,Vermont Department Of Health Newport District Office,100 Main Street,Newport,Vermont,,44.935455,-72.21029,Public Health Department,802-334-6707,http://www.healthvermont.org/local/district/newport.aspx,,,,,,,,,provider website,FALSE,Orleans County
9088fd7e-2fc1-4475-ae2f-304539f0f705,FALSE,FALSE,TRUE,FALSE,Town Health Officer - Town Of Newport,102 Vance Hill Road,Newport,Vermont,,44.9513341,-72.3046652,Public Health Department,802-334-6442,,,,,,,,,,provider website,FALSE,Orleans County
c34d05bb-7696-498d-aad7-8beb60674f4f,FALSE,FALSE,TRUE,FALSE,Chair Of The Selectboard - North Hero,6441 U.s. 2,North Hero,Vermont,,44.8506814,-73.2633819,Public Health Department,802-372-6926,,,,,,,,,,provider website,FALSE,Grand Isle County
46ec8df2-720d-4061-a183-c6712c604a07,FALSE,FALSE,TRUE,FALSE,Pomfret Health Officer,"5218 Pomfret Road, Town Hall",North Pomfret,Vermont,,43.705322,-72.51528,Public Health Department,802-457-3861,,,,,,,,,,provider website,FALSE,Windsor County
ef2c7be7-baed-46d2-a8be-eb3986637cc2,FALSE,FALSE,TRUE,FALSE,Northfield Public Health Officer,51 South Main Street,Northfield,Vermont,,44.149353,-72.65598,Public Health Department,802-225-8344,,,,,,,,,,provider website,FALSE,Washington County
1fdcce41-237c-48c2-bd28-b25b7e38c22e,FALSE,FALSE,TRUE,FALSE,Health Officer - Norton,12 Vermont 114,Norton,Vermont,,45.0089364,-71.7951355,Public Health Department,802-822-9935,,,,,,,,,,provider website,FALSE,Essex County
cc2b6782-599a-4674-9f2b-bc7b2a716925,FALSE,FALSE,TRUE,FALSE,Norwich Public Health Officer,300 Main Street,Norwich,Vermont,,43.714924,-72.30855,Public Health Department,802-649-1419,http://healthvermont.gov/local/district/springfield.aspx,,,,,,,,,provider website,FALSE,Windsor County
0be18431-7ebf-4c85-90a9-60e41096ec05,FALSE,FALSE,TRUE,FALSE,Orange Public Health Officer,392 U.s. 302,Orange,Vermont,,44.148013,-72.4012239,Public Health Department,802-479-2673,,,,,,,,,,provider website,FALSE,Orange County
b0d6e68b-4cd6-4b40-b2f8-9a65f1dc1512,FALSE,FALSE,TRUE,FALSE,Town Health Officer - Orwell,436 Main Street,Orwell,Vermont,,43.80352,-73.30339,Public Health Department,802-948-2032,,,,,,,,,,provider website,FALSE,Addison County
52b53020-6f34-408d-a27c-2b1f043c5be4,FALSE,FALSE,TRUE,FALSE,Town Health Officer - Panton,3176 Jersey Street,Panton,Vermont,,44.147137,-73.34166,Public Health Department,802-475-2333,,,,,,,,,,provider website,FALSE,Addison County
9408302d-0b9c-41e1-9eb7-104ddd48a9aa,FALSE,FALSE,TRUE,FALSE,Pawlet Health Officer,122 School Street,Pawlet,Vermont,,43.345535,-73.1787,Public Health Department,802-325-3309,,,,,,,,,,provider website,FALSE,Rutland County
58838835-f8cb-4c6e-8e09-cf5ea35deb32,FALSE,FALSE,TRUE,FALSE,Peru Health Officer,402 Main Street,Peru,Vermont,,43.22931,-72.90058,Public Health Department,802-824-6660,,,,,,,,,,provider website,FALSE,Bennington County
b9be3fda-61a2-4cb7-88a0-0b27c095c33b,FALSE,FALSE,TRUE,FALSE,Pittsfield Health Officer,56 Village Green,Pittsfield,Vermont,,43.770954,-72.81262,Public Health Department,802-746-8170,,,,,,,,,,provider website,FALSE,Rutland County
7eb95dc2-cb71-40fe-956e-028b0d9b34f8,FALSE,FALSE,TRUE,FALSE,Pittsford Town Health Officer,426 Plains Road,Pittsford,Vermont,,43.716145,-73.02803,Public Health Department,802-483-6500,,,,,,,,,,provider website,FALSE,Rutland County
20245446-59c5-4884-a5ea-360e9e652323,FALSE,FALSE,TRUE,FALSE,Plainfield Health Officer,2245 Upper Road,Plainfield,Vermont,,44.23985,-72.428856,Public Health Department,802-454-8680,,,,,,,,,,provider website,FALSE,Washington County
30bd640f-3c08-4fa2-a18a-8d429c7e93fb,FALSE,FALSE,TRUE,FALSE,Plymouth Health Officer,68 Town Office Road,Plymouth,Vermont,,43.53412,-72.7425,Public Health Department,802-672-3655,,,,,,,,,,provider website,FALSE,Windsor County
9eb36118-13ac-4623-93ae-da72da9aa35f,FALSE,FALSE,TRUE,FALSE,Pownal Health Officer,467 Center Street,Pownal,Vermont,,42.79565,-73.22395,Public Health Department,802-823-7757,,,,,,,,,,provider website,FALSE,Bennington County
e0bcdf96-f077-40b8-b24f-f80db12d2c10,FALSE,FALSE,TRUE,FALSE,Town Of Proctor Health Officer,45 Main Street,Proctor,Vermont,,43.661087,-73.034615,Public Health Department,802-459-3333,,,,,,,,,,provider website,FALSE,Rutland County
ced6f9ef-80e5-4809-8320-caab41f26085,FALSE,FALSE,TRUE,FALSE,Putney Health Officer,21 Carl Snyder Dr,Putney,Vermont,,42.9664431,-72.5230532,Public Health Department,802-387-4372,,,,,,,,,,provider website,FALSE,Windham County
95cf6d40-2480-44af-9dcb-e58e0a585f3b,FALSE,FALSE,TRUE,FALSE,Randolph Town Health Officer,7 Summer Street,Randolph,Vermont,,43.923744,-72.66683,Public Health Department,802-728-5682,,,,,,,,,,provider website,FALSE,Orange County
d33420cb-794d-4e6a-b724-9df6638c61e6,FALSE,FALSE,TRUE,FALSE,Reading Health Officer,799 Vermont 106,Reading,Vermont,,43.4556306,-72.5374436,Public Health Department,802-484-7250,,,,,,,,,,provider website,FALSE,Windsor County
0ae8189a-c6e6-442a-8265-9e3e69df246b,FALSE,FALSE,TRUE,FALSE,Readsboro Health Officer,301 Phelps Lane,Readsboro,Vermont,,42.77163,-72.94133,Public Health Department,802-423-7665,,,,,,,,,,provider website,FALSE,Bennington County
ac9d2b40-2296-4c70-8929-d2665e8a4ca2,FALSE,FALSE,TRUE,FALSE,Richford Health Officer,94 Main Street,Richford,Vermont,,44.99496,-72.67304,Public Health Department,802-848-7751,,,,,,,,,,provider website,FALSE,Franklin County
923f145d-a295-4fad-a9ad-c60ecfb6baa4,FALSE,FALSE,TRUE,FALSE,Town Health Officer - Ripton,1311 Vermont 125,Ripton,Vermont,,43.9751498,-73.0366899,Public Health Department,802-388-2266,,,,,,,,,,provider website,FALSE,Addison County
6a3936d0-87d7-49f4-9d37-4bd0a0be2c6f,FALSE,FALSE,TRUE,FALSE,Rochester Health Officer,67 School Street,Rochester,Vermont,,43.875343,-72.80678,Public Health Department,802-767-3631,http://healthvermont.gov/local/district/springfield.aspx,,,,,,,,,provider website,FALSE,Windsor County
c53c483c-82eb-4e10-bba6-f1b6277a6dd7,FALSE,FALSE,TRUE,FALSE,Roxbury Health Officer,1664 Roxbury Road,Roxbury,Vermont,,44.090942,-72.73392,Public Health Department,802-485-7840,,,,,,,,,,provider website,FALSE,Washington County
3198e5b2-4495-4efb-8ba4-c77ac0ed6389,FALSE,FALSE,TRUE,FALSE,Rupert Health Officer,187 East Street,Rupert,Vermont,,43.2379,-73.2395,Public Health Department,802-394-7728,,,,,,,,,,provider website,FALSE,Bennington County
fbcd0412-c726-4aad-8798-7da3031e2c86,FALSE,FALSE,TRUE,FALSE,Rutland City Health Officer,1 Strongs Avenue,Rutland,Vermont,,43.605347,-72.97859,Public Health Department,802-773-1800,http://www.rutlandcity.com/index.asp?type=b_basic&sec={d44fb12b-108d-4ef1-9cbc-2cae19e54d87}&de={11d2b5be-2c23-44b0-91a9-dd4cd2b7fb03},,,,,,,,,provider website,FALSE,Rutland County
86093cf0-731e-44dc-8de6-86a157d1fd0e,FALSE,FALSE,TRUE,FALSE,Rutland Town Health Officer,181 U.S. 4 Business,Rutland,Vermont,,43.604039,-73.007676,Public Health Department,802-773-2528,,,,,,,,,,provider website,FALSE,Rutland County
38a368c8-048b-42d8-833b-8cc79c04d4cb,FALSE,FALSE,TRUE,FALSE,Rutland Health Department,88 Merchants Row,Rutland,Vermont,,43.60898,-72.98076,Public Health Department,802-786-5811,,,,,,,,,,provider website,FALSE,Rutland County
99984d32-f4d6-4382-bf55-7335c8b58888,FALSE,FALSE,TRUE,FALSE,Vermont Department Of Health - Rutland District Office,88 Merchants Row,Rutland,Vermont,,43.60898,-72.98076,Public Health Department,802-786-5811,http://healthvermont.gov/local/district/rutland.aspx,,,,,,,,,provider website,FALSE,Rutland County
f39048e0-8f96-4e47-92d0-d8c2a20b3fe0,FALSE,FALSE,TRUE,FALSE,Chair Of The Selectboard - Salisbury,25 Schoolhouse Road,Salisbury,Vermont,,43.897594,-73.103485,Public Health Department,802-352-4228,,,,,,,,,,provider website,FALSE,Addison County
4e03f4b1-e4b8-41f4-81c6-c5bdfe4afa55,FALSE,FALSE,TRUE,FALSE,Town Health Officer - Leicester,44 Schoolhouse Road,Salisbury,Vermont,,43.89797,-73.1034,Public Health Department,802-247-5961,http://www.leicestervt.org/index.asp?type=b_dir&sec={41562903-ac2f-4bfb-a02c-89c68e96daea},,,,,,,,,provider website,FALSE,Addison County
ab39e6c9-7cb8-426b-a705-90033ed935be,FALSE,FALSE,TRUE,FALSE,Sandgate Public Health Officer,3266 Sandgate Road,Sandgate,Vermont,,43.14877,-73.19799,Public Health Department,802-375-9075,,,,,,,,,,provider website,FALSE,Bennington County
8521d82d-027a-4824-969a-0227c3f671e9,FALSE,FALSE,TRUE,FALSE,Searsburg Health Officer,1488 Vermont 9,Searsburg,Vermont,,42.89271,-72.99714,Public Health Department,802-464-7559,,,,,,,,,,provider website,FALSE,Bennington County
77d99e0c-94a3-4bba-8abe-bbd0001576a7,FALSE,FALSE,TRUE,FALSE,Shaftsbury Health Officer,61 Buck Hill Road,Shaftsbury,Vermont,,42.946255,-73.209366,Public Health Department,802-442-4038,,,,,,,,,,provider website,FALSE,Bennington County
5197c208-cd51-43b4-b99e-d5f0a978bdbb,FALSE,FALSE,TRUE,FALSE,Sharon Public Health Officer,69 Vermont 132,Sharon,Vermont,,43.7853039,-72.453744,Public Health Department,802-763-8268,http://healthvermont.gov/local/district/springfield.aspx,,,,,,,,,provider website,FALSE,Windsor County
67fc3b0b-7513-4f84-95de-445914239fce,FALSE,FALSE,TRUE,FALSE,Sheldon Health Officer,1640 Main Street,Sheldon,Vermont,,44.88065,-72.94632,Public Health Department,802-933-2524,,,,,,,,,,provider website,FALSE,Franklin County
386f3760-552e-4034-a33f-aeec12d59e28,FALSE,FALSE,TRUE,FALSE,Town Health Officer - Shoreham,156 School Road,Shoreham,Vermont,,43.89195,-73.316,Public Health Department,802-897-2673,,,,,,,,,,provider website,FALSE,Addison County
460a7397-4594-4cb8-bd42-8e09d3a39275,FALSE,FALSE,TRUE,FALSE,Shrewsbury Health Officer,9823 Cold River Road,Shrewsbury,Vermont,,43.529026,-72.82748,Public Health Department,802-492-3511,http://www.shrewsburyvt.org/health.php,,,,,,,,,provider website,FALSE,Rutland County
db817e0e-956a-4e02-a8b2-96c3182cb0c7,FALSE,FALSE,TRUE,FALSE,Health Officer - South Hero,333 U.s. 2,South Hero,Vermont,,44.645098,-73.3060906,Public Health Department,802-372-5552,,,,,,,,,,provider website,FALSE,Grand Isle County
d0aba88a-5d7d-4706-98ef-d1fb76333533,FALSE,FALSE,TRUE,FALSE,Royalton Health Officer,58 Safford Street,South Royalton,Vermont,,43.81861,-72.5195,Public Health Department,802-763-7776,http://healthvermont.gov/local/district/springfield.aspx,,,,,,,,,provider website,FALSE,Windsor County
f3048bf0-61b7-4ef6-a265-f5909858b4f8,FALSE,FALSE,TRUE,FALSE,Vermont Department Of Health - Springfield District Office,100 Mineral Street,Springfield,Vermont,,43.297028,-72.48441,Public Health Department,802-885-5778,http://bgs.vermont.gov/facilities/east/springfieldsob,,,,,,,,,provider website,FALSE,Windsor County
93dfc0b8-571d-4144-a17a-2e539fd22bcc,FALSE,FALSE,TRUE,FALSE,Springfield Health Officer,77 Hartness Avenue,Springfield,Vermont,,43.292793,-72.47255,Public Health Department,802-885-9200,http://healthvermont.gov/local/district/springfield.aspx,,,,,,,,,provider website,FALSE,Windsor County
5c48ab72-01aa-4d90-ba75-e6da3c815bca,FALSE,FALSE,TRUE,FALSE,Vermont Department Of Health Saint Albans District Office,20 Houghton Street,St. Albans,Vermont,,44.810253,-73.08847,Public Health Department,802-524-7970,http://www.healthvermont.org/local/district/st.albans.aspx,,,,,,,,,provider website,FALSE,Franklin County
e7a77a6e-0bb2-4280-994a-61b8dd843c18,FALSE,FALSE,TRUE,FALSE,Saint Albans City Health Officer,30 Lower Welden Street,St. Albans,Vermont,,44.80747,-73.08782,Public Health Department,802-524-2132,,,,,,,,,,provider website,FALSE,Franklin County
15297e80-811b-4dc1-862a-43a640f09769,FALSE,FALSE,TRUE,FALSE,Saint Albans Town Health Officer,579 Lake Street,St. Albans,Vermont,,44.809574,-73.137695,Public Health Department,802-524-2415,,,,,,,,,,provider website,FALSE,Franklin County
5164ac23-ebb7-4b5e-ac3f-f547fce27010,FALSE,FALSE,TRUE,FALSE,St Albans City Health Department,"Ste 312, 20 Houghton St",St. Albans,Vermont,,44.810253,-73.08847,Public Health Department,802-524-7970,,,,,,,,,,provider website,FALSE,Franklin County
5538a1cb-98bb-4f76-a1a6-eb1235cb172b,FALSE,FALSE,TRUE,FALSE,Johnsbury Health Department,107 Eastern Avenue,St. Johnsbury,Vermont,,44.418262,-72.01779,Public Health Department,802-748-5151,,,,,,,,,,provider website,FALSE,Caledonia County
480ba208-b122-4655-b0ad-63e6dc3395d0,FALSE,FALSE,TRUE,FALSE,Caledonia Home Health Care And Hospice,161 Sherman Drive,St. Johnsbury,Vermont,,44.446983,-72.012,Public Health Department,802-748-8116,http://www.nchcvt.org/chhc.htm,,,,,,,,,provider website,FALSE,Caledonia County
8a2bcfca-112e-4876-a03f-6e415e320b33,FALSE,FALSE,TRUE,FALSE,Stamford Health Officer,986 Main Road,Stamford,Vermont,,42.754887,-73.0682,Public Health Department,802-694-1361,,,,,,,,,,provider website,FALSE,Bennington County
ae1904c3-31d8-4100-b790-2ff9a562fa08,FALSE,FALSE,TRUE,FALSE,Town Health Officer - Starksboro,2849 Vermont 116,Starksboro,Vermont,,44.225506,-73.057297,Public Health Department,802-453-2639,,,,,,,,,,provider website,FALSE,Addison County
4f3f330c-8790-425c-8ee9-7fe852484eba,FALSE,FALSE,TRUE,FALSE,Stockbridge Health Officer,1722 Vermont 100,Stockbridge,Vermont,,43.775234,-72.765594,Public Health Department,802-746-8400,,,,,,,,,,provider website,FALSE,Windsor County
69f87f6e-f2c1-4bff-87d4-42da5440d82d,FALSE,FALSE,TRUE,FALSE,Stowe Town Health Officer,67 Main Street,Stowe,Vermont,,44.465385,-72.68608,Public Health Department,802-253-6141,,,,,,,,,,provider website,FALSE,Lamoille County
6d3fccbf-e3c7-4cad-8871-0a8e525f163c,FALSE,FALSE,TRUE,FALSE,Strafford Town Health Officer,124 Old City Falls Road,Strafford,Vermont,,43.881435,-72.36952,Public Health Department,802-765-4442,,,,,,,,,,provider website,FALSE,Orange County
d364fc5c-4e54-4f81-b13e-a1e4384d5cc0,FALSE,FALSE,TRUE,FALSE,Stratton Health Officer,9 West Jamaica Road,Stratton,Vermont,,43.042995,-72.90871,Public Health Department,802-896-6184,,,,,,,,,,provider website,FALSE,Windham County
327fa980-b8af-416e-a96c-2b8690a0a88d,FALSE,FALSE,TRUE,FALSE,Sudbury Health Officer,"State Highway 30 And Huff Pond Road, Town Hall",Sudbury,Vermont,,43.8000773,-73.2046504,Public Health Department,802-623-7296,,,,,,,,,,provider website,FALSE,Rutland County
e17cf6f3-b19e-40a8-9d52-bb28656341ba,FALSE,FALSE,TRUE,FALSE,Sunderland Health Officer,181 South Road,Sunderland,Vermont,,43.055389,-73.1310419,Public Health Department,802-375-6106,,,,,,,,,,provider website,FALSE,Bennington County
88e40291-2f2e-40e7-a6ce-6e83030c9d14,FALSE,FALSE,TRUE,FALSE,Swanton Health Officer,1 Academy Street,Swanton,Vermont,,44.917297,-73.1246,Public Health Department,802-868-4421,,,,,,,,,,provider website,FALSE,Franklin County
8ba9c01f-116d-4eff-95f2-2c15a00e77f7,FALSE,FALSE,TRUE,FALSE,Thetford Town Health Officer,3910 Vermont 113,Thetford,Vermont,,43.831528,-72.2467715,Public Health Department,802-785-4503,,,,,,,,,,provider website,FALSE,Orange County
0573ed69-e63e-4fb0-87d4-32ab69c8c38e,FALSE,FALSE,TRUE,FALSE,Tinmouth Health Officer,9 Mountain View Road,Tinmouth,Vermont,,43.44742,-73.05061,Public Health Department,802-446-2498,,,,,,,,,,provider website,FALSE,Rutland County
b99cf44b-4838-4df2-8077-ec0002e5c3ce,FALSE,FALSE,TRUE,FALSE,Topsham Health Officer,6 Harts Road,Topsham,Vermont,,44.12126,-72.22879,Public Health Department,802-439-5505,,,,,,,,,,provider website,FALSE,Orange County
bfccc1d4-df77-4a5e-8ca6-6b76af18e828,FALSE,FALSE,TRUE,FALSE,Athens Health Officer,56 Brookline Road,Townshend,Vermont,,43.032494,-72.62341,Public Health Department,802-869-3370,,,,,,,,,,provider website,FALSE,Windham County
9234eaee-d4cc-4be5-b261-88aa69b485ce,FALSE,FALSE,TRUE,FALSE,Town Health Officer - Troy,142 Main Street,Troy,Vermont,,44.99533,-72.4049,Public Health Department,802-988-2663,http://www.troyvt.org/health.php,,,,,,,,,provider website,FALSE,Orleans County
53017c21-a43b-4d80-9ce5-8623183a51a4,FALSE,FALSE,TRUE,FALSE,Tunbridge Town Health Officer,271 Vermont 110,Tunbridge,Vermont,,43.887604,-72.4942701,Public Health Department,802-889-5521,,,,,,,,,,provider website,FALSE,Orange County
8dafdeba-a6ae-4c42-909d-8fe041e06b0d,FALSE,FALSE,TRUE,FALSE,Underhill Health Officer,12 Pleasant Valley Road,Underhill,Vermont,,44.5081,-72.897545,Public Health Department,802-373-0893,,,,,,,,,,provider website,FALSE,Chittenden County
9b3986d5-355d-409e-a02c-c9395a79489c,FALSE,FALSE,TRUE,FALSE,Town Health Officer - Vergennes,120 Main Street,Vergennes,Vermont,,44.169147,-73.25014,Public Health Department,802-877-2841,,,,,,,,,,provider website,FALSE,Addison County
91ebb30c-9a85-411f-a2b5-dc076c1449fe,FALSE,FALSE,TRUE,FALSE,Town Health Officer - Waltham,2053 Maple Street,Vergennes,Vermont,,44.13071,-73.2451,Public Health Department,802-877-3641,,,,,,,,,,provider website,FALSE,Addison County
cb29d4cf-dd68-4d7e-93c0-fc69ef51dcfe,FALSE,FALSE,TRUE,FALSE,Vernon Deputy Health Officer,567 Governor Hunt Road,Vernon,Vermont,,42.779037,-72.52009,Public Health Department,802-257-0292,,,,,,,,,,provider website,FALSE,Windham County
fe66f5aa-f4d8-497f-b925-c120602d0c08,FALSE,FALSE,TRUE,FALSE,Vershire Town Health Officer,6894 Vermont 113,Vershire,Vermont,,43.9704799,-72.3232484,Public Health Department,802-685-2227,,,,,,,,,,provider website,FALSE,Orange County
6a6bc8ec-bcb4-4fef-930d-274fd0e5752a,FALSE,FALSE,TRUE,FALSE,Health Officer - Victory,102 Radar Road,Victory,Vermont,,44.5762743,-71.7847296,Public Health Department,802-328-2400,,,,,,,,,,provider website,FALSE,Essex County
dae5988c-ea3c-4935-982f-d66d59f3268d,FALSE,FALSE,TRUE,FALSE,Waitsfield Public Health Officer,859 Old County Road,Waitsfield,Vermont,,44.194523,-72.8215,Public Health Department,802-496-3338,,,,,,,,,,provider website,FALSE,Washington County
61f032a4-5a43-4e14-872d-fe726d377024,FALSE,FALSE,TRUE,FALSE,Saint Johnsbury District Office,107 Eastern Avenue,Walden,Vermont,,44.5041359,-72.2137744,Public Health Department,802-748-5151,http://www.healthvermont.org/local/district/st.johnsbury.aspx,,,,,,,,,provider website,FALSE,Caledonia County
c20cd002-5c38-4994-ad94-773b98065fbc,FALSE,FALSE,TRUE,FALSE,Wallingford Health Officer,75 School Street,Wallingford,Vermont,,43.471523,-72.97596,Public Health Department,802-446-2872,,,,,,,,,,provider website,FALSE,Rutland County
725a9c13-b6b8-4e7f-9248-0d5400e2ad66,FALSE,FALSE,TRUE,FALSE,Wardsboro Health Officer,71 Main Street,Wardsboro,Vermont,,43.042004,-72.78993,Public Health Department,802-896-6055,,,,,,,,,,provider website,FALSE,Windham County
7d5c5134-19c4-4416-b15e-cc652d9af110,FALSE,FALSE,TRUE,FALSE,Warren Town Health Officer,42 Cemetary Rd,Warren,Vermont,,44.11295,-72.85505,Public Health Department,802-496-2709,,,,,,,,,,provider website,FALSE,Washington County
b19e7cf1-6f79-4284-957f-e483e37f0db4,FALSE,FALSE,TRUE,FALSE,Town Health Officer - Washington,2895 Vermont 110,Washington,Vermont,,44.1087714,-72.4334005,Public Health Department,802-883-2218,,,,,,,,,,provider website,FALSE,Orange County
9a2efb1d-7a09-4fdf-a7e4-b14c61f09f16,FALSE,FALSE,TRUE,FALSE,Waterbury Health Officer,51 South Main Street,Waterbury,Vermont,,44.33651,-72.75515,Public Health Department,802-244-8447,,,,,,,,,,provider website,FALSE,Washington County
be0d837f-65e0-44bc-a5e8-4caf36e18880,FALSE,FALSE,TRUE,FALSE,Waterville Selectboard,850 Vermont 109,Waterville,Vermont,,44.6933728,-72.7662165,Public Health Department,802-644-8865,,,,,,,,,,provider website,FALSE,Lamoille County
3ee901a3-6fb9-4e77-aa26-d6d298ef8cb3,FALSE,FALSE,TRUE,FALSE,Wells Health Officer,108 Vermont 30,Wells,Vermont,,43.416466,-73.212459,Public Health Department,802-645-0486,,,,,,,,,,provider website,FALSE,Rutland County
cd2b0cf1-3cf6-417f-ae6a-0945bb571da1,FALSE,FALSE,TRUE,FALSE,Town Health Officer - Charleston,"5063 State Route 105, Charleston Town Offices",West Charleston,Vermont,,44.850746,-72.025505,Public Health Department,802-895-2814,,,,,,,,,,provider website,FALSE,Orleans County
8d219730-0d50-4ef7-9d07-1a0b7454e2ff,FALSE,FALSE,TRUE,FALSE,Dover Health Officer,102 State Highway 100,West Dover,Vermont,,42.9374645,-72.8496324,Public Health Department,802-464-5100,,,,,,,,,,provider website,FALSE,Windham County
6cd64276-ac0d-4bc0-80df-e842479bbd16,FALSE,FALSE,TRUE,FALSE,West Fairlee Town Health Officer,908 Vermont 113,West Fairlee,Vermont,,43.9102136,-72.262494,Public Health Department,802-333-9696,,,,,,,,,,provider website,FALSE,Orange County
c87a6ca2-b243-4b45-9ff4-52c0e2cd1f0d,FALSE,FALSE,TRUE,FALSE,Halifax Health Officer,246 Branch Road,West Halifax,Vermont,,42.784958,-72.768616,Public Health Department,802-368-7390,,,,,,,,,,provider website,FALSE,Windham County
934cabba-cb6f-495f-879a-d56a00390549,FALSE,FALSE,TRUE,FALSE,West Rutland Health Officer,35 Marble Street,West Rutland,Vermont,,43.594975,-73.04812,Public Health Department,802-438-2263,,,,,,,,,,provider website,FALSE,Rutland County
7254e51e-8307-4dac-91c6-b1c2b89418c1,FALSE,FALSE,TRUE,FALSE,Ira Health Officer,51 West Road,West Rutland,Vermont,,43.534687,-73.06421,Public Health Department,802-438-2881,,,,,,,,,,provider website,FALSE,Rutland County
8c1d6c3c-844f-4f9a-b948-3837fc65c707,FALSE,FALSE,TRUE,FALSE,West Windsor Health Officer,22 Brownsville-Hartland Road,West Windsor,Vermont,,43.473633,-72.472565,Public Health Department,802-484-7212,,,,,,,,,,provider website,FALSE,Windsor County
891d8451-46bc-48f8-93a9-149e2e39f2fe,FALSE,FALSE,TRUE,FALSE,Town Health Officer - Westfield,38 School Street,Westfield,Vermont,,44.89019,-72.42944,Public Health Department,802-744-2484,,,,,,,,,,provider website,FALSE,Orleans County
980e04a8-fd9a-4849-94ed-cffe63b1743b,FALSE,FALSE,TRUE,FALSE,Westford Health Officer,1713 Vermont 128,Westford,Vermont,,44.612086,-73.011004,Public Health Department,802-878-4587,,,,,,,,,,provider website,FALSE,Chittenden County
680125b0-c128-4d5f-9ba0-a96a8e7bf1a7,FALSE,FALSE,TRUE,FALSE,Fletcher Health Officer,215 Cambridge Road,Westford,Vermont,,44.683252,-72.910174,Public Health Department,802-849-6279,,,,,,,,,,provider website,FALSE,Franklin County
ddcce97c-ae3d-4dd6-aeac-7d4a4ed22d03,FALSE,FALSE,TRUE,FALSE,Westminster Health Officer,3651 U.s. 5,Westminster,Vermont,,43.0689114,-72.457852,Public Health Department,802-722-4091,,,,,,,,,,provider website,FALSE,Windham County
6d33ada0-76c4-4219-84fb-81189ea1d1f4,FALSE,FALSE,TRUE,FALSE,Town Health Officer - Westmore,30 Hinton Hill Road,Westmore,Vermont,,44.7711936,-72.054538,Public Health Department,802-525-3007,,,,,,,,,,provider website,FALSE,Orleans County
de8ceb5d-7f8f-4b46-b047-917b7b902852,FALSE,FALSE,TRUE,FALSE,Weston Health Officer,12 Lawrence Hill Road,Weston,Vermont,,43.29156,-72.79443,Public Health Department,802-824-6645,,,,,,,,,,provider website,FALSE,Windsor County
1120aa77-90a9-4833-b4ac-9bf85ffab3ca,FALSE,FALSE,TRUE,FALSE,Town Health Officer - Weybridge,1727 Quaker Village Road,Weybridge,Vermont,,44.063362,-73.215195,Public Health Department,802-545-2450,,,,,,,,,,provider website,FALSE,Addison County
ae162df7-b683-4577-bfa7-35f03f43f82a,FALSE,FALSE,TRUE,FALSE,Town Health Officer - Whiting,29 South Main Street,Whiting,Vermont,,43.861645,-73.2012,Public Health Department,802-623-7813,,,,,,,,,,provider website,FALSE,Addison County
6da5287c-af5c-479f-83ba-9a89ffcc0785,FALSE,FALSE,TRUE,FALSE,Whitingham Health Officer,2948 Vermont 100,Whitingham,Vermont,,42.798429,-72.823039,Public Health Department,802-368-7887,,,,,,,,,,provider website,FALSE,Windham County
